sample	name	taxonomy_id	taxonomy_lvl	new_est_reads	fraction_total_reads	taxonomy_chain
P2	Streptomyces niveus	193462	S	1110	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces niveus
P2	Streptomyces gilvosporeus	553510	S	1113	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces gilvosporeus
P2	Streptomyces angustmyceticus	285578	S	1344	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces angustmyceticus
P2	Streptomyces griseoviridis	45398	S	1510	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces griseoviridis
P2	Streptomyces avermitilis	33903	S	1334	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces avermitilis
P2	Streptomyces phaeolivaceus	2653200	S	1162	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces phaeolivaceus
P2	Streptomyces aquilus	2548456	S	1338	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces aquilus
P2	Streptomyces fagopyri	2662397	S	1196	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces fagopyri
P2	Streptomyces cyanogenus	80860	S	1640	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces cyanogenus
P2	Streptomyces peucetius	1950	S	1010	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces peucetius
P2	Streptomyces dangxiongensis	1442032	S	1207	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces dangxiongensis
P2	Streptomyces inhibens	2293571	S	901	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces inhibens
P2	Streptomyces roseirectus	2768066	S	889	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces roseirectus
P2	Streptomyces yunnanensis	156453	S	5636	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces yunnanensis
P2	Streptomyces mirabilis	68239	S	7905	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces mirabilis
P2	Streptomyces marincola	2878388	S	584	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces marincola
P2	Streptomyces xanthii	2768069	S	940	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces xanthii
P2	Streptomyces cyaneochromogenes	2496836	S	1211	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces cyaneochromogenes
P2	Streptomyces antimycoticus	68175	S	3228	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces violaceusniger group;Streptomyces antimycoticus
P2	Streptomyces durmitorensis	319947	S	602	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces durmitorensis
P2	Streptomyces liangshanensis	2717324	S	756	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces liangshanensis
P2	Streptomyces tsukubensis	83656	S	593	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces tsukubensis
P2	Streptomyces spectabilis	68270	S	765	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces spectabilis
P2	Streptomyces prasinus	67345	S	952	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces prasinus
P2	Streptomyces paludis	2282738	S	609	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces paludis
P2	Streptomyces spongiicola	1690221	S	808	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces spongiicola
P2	Streptomyces alfalfae	1642299	S	812	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces alfalfae
P2	Streptomyces pristinaespiralis	38300	S	827	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces pristinaespiralis
P2	Streptomyces chromofuscus	42881	S	1081	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces chromofuscus
P2	Streptomyces clavuligerus	1901	S	536	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces clavuligerus
P2	Streptomyces rectiverticillatus	173860	S	793	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces rectiverticillatus
P2	Streptomyces vietnamensis	362257	S	772	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces vietnamensis
P2	Streptomyces katrae	68223	S	749	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces katrae
P2	Streptomyces formicae	1616117	S	700	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces formicae
P2	Streptomyces lydicus	47763	S	1262	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces lydicus
P2	Streptomyces buecherae	2763006	S	698	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces buecherae
P2	Streptomyces roseicoloratus	2508722	S	755	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces roseicoloratus
P2	Streptomyces rimosus	1927	S	445	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces rimosus
P2	Streptomyces nigrescens	1920	S	1675	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces nigrescens
P2	Streptomyces griseocarneus	51201	S	661	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces griseocarneus
P2	Streptomyces xanthophaeus	67385	S	678	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces xanthophaeus
P2	Streptomyces glaucescens	1907	S	933	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces glaucescens
P2	Streptomyces griseofuscus	146922	S	1334	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces griseofuscus
P2	Streptomyces murinus	33900	S	2688	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces murinus
P2	Streptomyces autolyticus	75293	S	4246	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces autolyticus
P2	Streptomyces antibioticus	1890	S	809	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces antibioticus
P2	Streptomyces aureoverticillatus	66871	S	487	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces aureoverticillatus
P2	Streptomyces vilmorinianum	3051092	S	577	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces vilmorinianum
P2	Streptomyces tubbatahanensis	2923272	S	293	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces tubbatahanensis
P2	Streptomyces viridosporus	67581	S	720	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces viridosporus
P2	Streptomyces lavendulae	1914	S	534	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces lavendulae
P2	Streptomyces lincolnensis	1915	S	774	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces lincolnensis
P2	Streptomyces coralus	66880	S	792	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces coralus
P2	Streptomyces nojiriensis	66374	S	688	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces nojiriensis
P2	Streptomyces tanashiensis	67367	S	511	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces tanashiensis
P2	Streptomyces laculatispora	887464	S	748	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces laculatispora
P2	Streptomyces hundungensis	1077946	S	464	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces hundungensis
P2	Streptomyces deccanensis	424188	S	605	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces deccanensis
P2	Streptomyces cinnabarinus	67287	S	573	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces cinnabarinus
P2	Streptomyces gardneri	66892	S	470	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces gardneri
P2	Streptomyces tirandamycinicus	2174846	S	454	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces tirandamycinicus
P2	Streptomyces akebiae	2865673	S	559	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces akebiae
P2	Streptomyces fradiae	1906	S	1697	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces fradiae
P2	Streptomyces albus	1888	S	239	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces albus
P2	Streptomyces armeniacus	83291	S	179	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces armeniacus
P2	Streptomyces qinzhouensis	2599401	S	285	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces qinzhouensis
P2	Streptomyces vinaceus	1960	S	406	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces vinaceus
P2	Streptomyces tendae	1932	S	511	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces tendae
P2	Streptomyces nigra	1827580	S	552	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces nigra
P2	Streptomyces gobiensis	2875706	S	221	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces gobiensis
P2	Streptomyces hawaiiensis	67305	S	587	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces hawaiiensis
P2	Streptomyces harbinensis	1176198	S	299	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces harbinensis
P2	Streptomyces ambofaciens	1889	S	537	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces ambofaciens
P2	Streptomyces actuosus	1885	S	595	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces actuosus
P2	Streptomyces xiamenensis	408015	S	606	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces xiamenensis
P2	Streptomyces pactum	68249	S	536	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces pactum
P2	Kitasatospora sp. HUAS 3-15	3004092	S	20117	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;Kitasatospora cathayae
P2	Kitasatospora sp. MMS16-BH015	2018025	S	3963	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;unclassified Kitasatospora;Kitasatospora sp. MMS16-BH015
P2	Kitasatospora sp. CM 4170	3075627	S	1617	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;unclassified Kitasatospora;Kitasatospora sp. CM 4170
P2	Kitasatospora sp. NA04385	2742135	S	927	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;unclassified Kitasatospora;Kitasatospora sp. NA04385
P2	Kitasatospora sp. YST-16	2998080	S	935	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;unclassified Kitasatospora;Kitasatospora sp. YST-16
P2	Kitasatospora aureofaciens	1894	S	7344	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;Kitasatospora aureofaciens
P2	Kitasatospora fiedleri	2991545	S	1161	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;Kitasatospora fiedleri
P2	Kitasatospora setae	2066	S	875	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Kitasatospora;Kitasatospora setae
P2	Streptacidiphilus sp. P02-A3a	2704468	S	2589	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptacidiphilus;unclassified Streptacidiphilus;Streptacidiphilus sp. P02-A3a
P2	Streptacidiphilus sp. PB12-B1b	2705012	S	2387	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptacidiphilus;unclassified Streptacidiphilus;Streptacidiphilus sp. PB12-B1b
P2	Yinghuangia sp. ASG 101	2896848	S	2086	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Yinghuangia;unclassified Yinghuangia;Yinghuangia sp. ASG 101
P2	Peterkaempfera bronchialis	2126346	S	4005	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Peterkaempfera;Peterkaempfera bronchialis
P2	Actinacidiphila bryophytorum	1436133	S	2231	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Actinacidiphila;Actinacidiphila bryophytorum
P2	Streptantibioticus cattleyicolor	29303	S	1882	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptantibioticus;Streptantibioticus cattleyicolor
P2	Mycobacterium heidelbergense	53376	S	4128	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium heidelbergense
P2	Mycobacterium stomatepiae	470076	S	653	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium stomatepiae
P2	Mycobacterium lentiflavum	141349	S	920	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium lentiflavum
P2	Mycobacterium florentinum	292462	S	670	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium florentinum
P2	Mycobacterium parmense	185642	S	957	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium parmense
P2	Mycobacterium saskatchewanense	220927	S	355	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium saskatchewanense
P2	Mycobacterium shigaense	722731	S	203	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium shigaense
P2	Mycobacterium kubicae	120959	S	444	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium kubicae
P2	Mycobacterium simiae	1784	S	110	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium simiae
P2	Mycobacterium sp. JS623	212767	S	1921	0,00000	cellular organisms;Bacteria;Bacillati;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;unclassified Mycobacterium;Mycobacterium sp. JS623
